artist_name,cluster,hotness,familiarity
Defari,2,0.59617238105600001,0.35515544995499998
Deftones,1,0.82169731673900004,0.60172975570999998
Deitrick Haddon,2,0.67365388532199999,0.46167963308900001
Del Horno,0,0.48666846157100002,0.33934586384600002
Del Tha Funkee Homosapien,1,0.73266031201799997,0.458439468239
Del Tha Funkee Homosapien,1,0.732661131912,0.458439468239
Del The Funky Homosapien,1,0.732661131912,0.458439468239
Delbert McClinton,2,0.69992476450999996,0.449668690752
Delirious,2,0.67485414721899994,0.46375778392
Dells,2,0.59169606882199999,0.38733314578200001
Delroy Wilson,2,0.58344302355,0.38578761458400002
Delta 9,2,0.58600005828000001,0.40955059536400001
Dendemann,2,0.57205128696200003,0.450432129914
Denise Ho,0,0.472790997105,0.373639131096
Dennis Brown,2,0.67428883675200002,0.41165096106400001
Deodato,2,0.506976844245,0.41419648140699999
Der Moderne Man,0,0.41903402413099999,0.29398439015400002
Der Plan,0,0.49622408484699998,0.34724971672499999
Derek Bailey,2,0.56091404469499995,0.37505444589699999
Derek Bell,0,0.37084887149599999,0.32681012291900002
Descendents,1,0.72723031546299999,0.47655937897799999
Desert Dwellers,0,0.49105016829600001,0.355008768729
Despina Vandi,2,0.632559542285,0.41168895978600001
Devanic,0,0.48971243649200003,0.25109374037999999
Deville_ Willy,2,0.61359805726100003,0.37772033838399999
Devo,1,0.70783996844200003,0.53244587095899998
Dexy's Midnight Runners,2,0.67979355595000002,0.489458258471
Dexys Midnight Runners,2,0.67979355595000002,0.489458258471
Dezz White,0,0.35106639034100001,0.25802870378300002
Dhamika,0,0.42573997813100001,0.33058171862800001
Dharma Bums,0,0.49192188077100002,0.34580944318399998
Diamanda Galas,2,0.59823713249499999,0.36368783982699998
Diamond D,2,0.60576245647100002,0.38542532499299997
Diamond Rexx,2,0.51640681613399997,0.32321933710299999
Dickies,2,0.50630796587799998,0.42954712199
Dictafone,0,0.51648951701699997,0.132946011187
Dictators,2,0.58837945751700005,0.36473561151799999
Die Bandbreite,2,0.54086249708699996,0.29411482768300001
Die Fantastischen Vier,1,0.68645208323200002,0.51725928313799996
Die Symphony,0,0.42950767176999999,0.26209396234600002
Diego Vasallo,0,0.28422040368000001,0.30584974433599998
Diego Verdaguer,0,0.472943181908,0.375679999604
Diesel Boy,2,0.56781426400099999,0.37668863102200001
Digital Mystikz,2,0.55003244346799995,0.417745326069
Dijous Paella,0,0.48617645940900001,0.28821876352300002
Dilated Peoples,1,0.80483888882700005,0.457841156094
Dilated Peoples Featuring Black Thought,1,0.80483888882700005,0.457841156094
Dilated Peoples Featuring Capleton,1,0.80483888882700005,0.457841156094
Dilated Peoples Featuring Devin The Dude,1,0.80483888882700005,0.457841156094
Dimitri Tiomkin,0,0.42759126058000002,0.32242110999399998
Dimmu Borgir,1,0.82607546669900001,0.59960264264999996
Dine et Déon,0,0.43015589450000002,0.17819882004000001
Dino,2,0.64235817603500001,0.40981841145600001
Dinosaur Jr,1,0.749796959401,0.55155245515600004
Dinosaur Jr.,1,0.749796959401,0.55155245515600004
Dionne Warwick,2,0.64793308409399997,0.480575192777
Dionne Warwick,2,0.64793362196199999,0.480575192777
Dirty Harry,2,0.59552431158499997,0.40259433228300001
Disco D,2,0.51829164607,0.37567692935000002
Disco D feat. Lola Damone & Helluva,2,0.51829164607,0.37567692935000002
Disembowelment,2,0.570208282329,0.35356681515900001
Dishwalla,1,0.69112437992700004,0.50113555295199996
Dive,2,0.61510684642199998,0.345610203555
Dixie Chicks,1,0.82740936518200003,0.57690228098999996
Dixieland Jug Blowers,0,0.38020119262899998,0.21253108950399999
Dj Kali,2,0.54335001296600005,0.39926514972100002
Dj Kun,0,0.42650314828000002,0.33338457111999997
Django Asül,0,0.43148852018400002,0.32436887138800002
Djelimady Tounkara,0,0.31530785143200002,0.22973849826600001
Djelimady Tounkara,0,0.31530785143200002,0.26664590549799999
Dntel,1,0.69743458584399998,0.477798987713
Dobby Dobson,0,0.453350443336,0.312213437358
Dobet Gnahoré,0,0.45005356833299998,0.39535279249499999
Doc & Merle Watson,0,0.43229447196699999,0.36147719366300002
Doc Pomus,0,0.36987695823200001,0.25022732647099999
Dokken,1,0.76989641495899996,0.45829318566999999
Dolce; Orange Factory,0,0.47157728151299999,0.33708930033200002
Dolce; Oscar G.,0,0.47157728151299999,0.33708930033200002
Dolly Parton,1,0.70733269903100005,0.603876486918
Dolly Parton,1,0.76525469205200003,0.603876486918
Dolly Parton,1,0.70733568125699997,0.603876486918
Dolores Keane,2,0.51978064130799995,0.34800001920099999
Dolores Keane,2,0.51977908245899995,0.34800001920099999
Dominic,2,0.61459560276000003,0.40930539231700003
Domna Kountouri,0,0.051241395858199999,0.17059249948300001
Don & Juan,2,0.58561014133199996,0.31703675194300002
Don Campbell,0,0.49765537825200001,0.34816462108700003
Don Davis,0,0.33389137861599999,0.425364038168
Don Francisco,2,0.50805861290700005,0.37229857294699997
Don Gibson,2,0.54075015143600003,0.379651219002
Doniki,0,0.32232257025599997,0.24978596880600001
Donna Ares,0,0.44670043669100001,0.38162670562200002
Donna Fargo,2,0.49604325182699999,0.40262779292700002
Donna The Buffalo,2,0.575532411691,0.37453002882000003
Donnie Brooks,0,0.38783105227300002,0.26949647853699998
Donnie McClurkin,2,0.60601100324699997,0.48720299455600002
Donny Hathaway,2,0.65740676529800002,0.42247242324299999
Dons,2,0.54512760815500005,0.31216924155999998
Dope Stars Inc.,2,0.68522193445400004,0.42603566209900001
Dora The Explorer,2,0.514414554202,0.41375765725199998
Dorothy Norwood,0,0.41828251397999999,0.320345628833
Dottie Rambo_ The Whites,2,0.53571247898499996,0.40045045622100001
Dottie West,2,0.50795218863900005,0.33506079585199999
Doug MacLeod,0,0.46741384376900003,0.37273761334
Doug Sahm,2,0.51968631327100001,0.38238936993599998
Doug Sahm Tex Mex Trip,2,0.51968631327100001,0.38238936993599998
Douglas Miller,0,0.47590149185899999,0.344103645693
Doyle Bramhall,2,0.62856015593600001,0.29296817047500001
Dr Bombay,0,0.47303887582499998,0.351173012688
Dr. Elmo,2,0.47572156673100002,0.39837312273699998
Drag-On / DMX,2,0.59266533498600005,0.37032986452
Dream Warriors,2,0.50238976368900001,0.34265237724800002
Drexel,0,0.46480772620400002,0.36706670554699999
Drop Dead_ Gorgeous,1,0.76968731777199995,0.51839916165599997
Dropkick Murphys,1,0.79309437008200001,0.56849181544500005
Dropline,0,0.407528765914,0.296836689027
Dropline,0,0.407528765914,0.29237942375999998
Drouz,0,0.43301943671100002,0.25196812516799999
Drowning Pool,1,0.79102227763099997,0.62000868143999999
Dub Pistols feat. Lindy Layton & Rodney P,2,0.68761966623500004,0.417068912495
Dub Pistols feat. Rodney P & Terry Hall,2,0.68761966623500004,0.417068912495
Dub Pistols feat. TK,2,0.68761966623500004,0.417068912495
Dub Pistols feat. TK & Ashley Slater,2,0.68761966623500004,0.417068912495
Dub Pistols feat. TK & JMS,2,0.68761966623500004,0.417068912495
Dub Wiser,2,0.52364440605100004,0.39635775416300001
Dungeon Family,2,0.51973419739799998,0.37520656737899999
Dusminguet,2,0.54678871665399997,0.37082898997300001
Dwayne_ Gyptian,1,0.68748943740000001,0.51420640318499999
Dwight Twilley,2,0.53141565336899999,0.31891118416399999
Dyango,0,0.478119091291,0.34504582285899998
Dynamite Deluxe,2,0.63340234220199998,0.41483494074299998
Dynamix,2,0.52076287991100001,0.31510387050200001
DÉSOLÉ,2,0.55769261710100004,0.359438556756
EPMD,2,0.69829162365800002,0.45385026533099998
EPMD,0,0.31568487434499998,0.45385026533099998
EPMD / Nocturnal,2,0.69829162365800002,0.45385026533099998
Eagles,1,0.76702021040400004,0.68198776042599996
Eagles,1,0.76702021040400004,0.62951480001299998
Eagles Of Death Metal,1,0.76198635116900004,0.49719739605199997
Earl Hooker,2,0.54534835424100003,0.34900059039300002
Earth,2,0.68395150363599999,0.46296398721199999
Eason Chan,2,0.55527722434100002,0.39521768704900001
Eastmountainsouth,2,0.583290824135,0.385998326334
Easy Star All-Stars,2,0.64447869464999996,0.49572935894600001
Eazy-E,1,0.69603030071500005,0.529453452514
Ebba Forsberg,2,0.50903760055400005,0.34667264396500003
Eberhard Weber,2,0.54559902002899996,0.34368004088999998
Ebru Gündes,2,0.51404680462800001,0.38928238052399999
Ebru Yasar,0,0.43287792046000001,0.30053105750300002
Ec8or,0,0.50407566992999997,0.33457736011900002
Eclier,0,0.43689471769799998,0.363466886479
Ed Ames,0,0.47168268643900002,0.384598120406
Ed Ames,0,0.47168268643900002,0.34255278924400001
Ed Bruce,0,0.496254148003,0.35187711395400001
Ed Byrne,0,0.40095244842900002,0.35781707425199999
Ed Calle,0,0.40156680946599999,0.28033044155199999
Eddie,2,0.62268416733999998,0.36223874670200001
Eddie,2,0.62268416733999998,0.373749549056
Eddie Boyd,0,0.45312517863000001,0.34940935073399998
Eddie Calvert,0,0.42118732615799997,0.31054467213499998
Eddie Cano,0,0.35912996590099999,0.27419777108900001
Eddie Cantor,0,0.41614102246899998,0.33109012633899998
Eddie Henderson,2,0.51037790390299997,0.338542450321
Eddie Jones,0,0.44004244485799998,0.31911960178900001
Eddie Money,1,0.68814605145200003,0.51837160596200005
Eddie Palmieri,2,0.52282181776299996,0.35550299501999999
Eddie Palmieri,2,0.57192673079699996,0.36844621167899999
Eddie Turner,0,0.45074317752199999,0.33121498979199998
Eddie and the Subtitles,0,0.36136281239899998,0.30767541707899998
Eddy Arnold,2,0.56412895014700004,0.39777565432299999
Eddy Arnold,0,0.067198527683600004,0.39777565432299999
Eddy Raven,0,0.46499431936800001,0.34472111117199999
Edelweiss,2,0.49080475532700002,0.37205113225000003
Eden's Bridge,0,0.467318921926,0.346683794514
Edgar Bori,0,0.43909445647399997,0.333557158681
Edgar De L'est,0,0.44211120027200002,0.162615582329
Edith Lefel,0,0.407455643852,0.30004649036600001
Edmond Leung,0,0.43331739044500001,0.34988628913300002
Edmundo Ros,0,0.44802630449399999,0.32363492332499999
Edmundo Ros & His Orchestra,0,0.44802630449399999,0.32363492332499999
Edouard Duleu,0,0.36655802131699999,0.25749680406100001
Eduardo Dusek,0,0.407044806215,0.29040508968000001
Eduardo Fernandez,0,0.431966634726,0.34171473061699997
Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm,0,0.431966634726,0.34171473061699997
Edwin Hawkins,0,0.418701467015,0.14468466091000001
Egberto Gismonti,2,0.558758556051,0.39762053508099998
Eiffel 65,1,0.72255929717099998,0.46650980311500001
Eighteen Visions,1,0.75236597409799999,0.44010799685899998
Eko Fresh,2,0.689494764993,0.35590562978099999
Eko Fresh feat. Ado,2,0.689494764993,0.35590562978099999
Eko Fresh feat. Capkekz,2,0.689494764993,0.35590562978099999
Eko Fresh feat. G-Style,2,0.689494764993,0.35590562978099999
Eko Fresh feat. Summer Cem & DJ Ses,2,0.689494764993,0.35590562978099999
El Barrio,2,0.56540033660400002,0.34992366132399999
El Gran Silencio,2,0.63988330409299998,0.375494483494
El Poder del Norte,2,0.604454946233,0.41877472660800003
El Presidente,2,0.54620117779599997,0.33118410250399999
Elakelaiset,2,0.50844033615799999,0.40514344686999998
Eldar,2,0.51891281191700001,0.40018556400999999
Eleanor McEvoy,2,0.55274231352299996,0.34459281657899998
Electric Light Orchestra,1,0.79789001021899997,0.53139932924400002
Electric O & Ishkan,0,0.41348398918200002,0.297664755153
Electronic pig,0,0.36001552171500001,0.19664176799899999
Electrostatic,0,0.44080461414799998,0.31263960936899998
Elena,2,0.67742046522599997,0.37825468551000002
Elephant Man,1,0.74781536931399994,0.45918919468000002
Eliane Elias,2,0.669726187566,0.42791424698300001
Elizabeth Cotten,2,0.56021564771400001,0.36425887067099999
Elizete Cardoso,0,0.37815044582200003,0.31286290741299999
Ellen McIlwaine,0,0.43888747504999998,0.325148570917
Elli Kokkinou,0,0.31197454557199999,0.260696788038
Elliot Goldenthal,2,0.599133769097,0.392994622588
Elmer Bernstein,2,0.578302605134,0.43124218158900002
Elmore James,2,0.61936685545900005,0.43482343141000002
Elton Britt,0,0.40310365938199999,0.27580030275
Eluveitie,1,0.76456608430499995,0.52749298101599995
Eluveitie,1,0.71401985004199997,0.52925874134700002
Elva Hsiao,0,0.48221286999200003,0.37453125544100002
Elvenking,2,0.64640165249399995,0.42330001330900002
Elvin Bishop,2,0.55847581618099995,0.40788796961899998
Elvira,0,0.50725820384099995,0.245973154852
Embrace the End,2,0.58036978960700003,0.42017659351699999
Emery,1,0.73899590645500002,0.56336689614900004
Emilia,2,0.60667527837500002,0.36967409334000001
Emilio,2,0.57604417271700004,0.36082993736899999
Emilio Tuero,0,0.31625160669300001,0.26941004315099998
Eminem,1,0.87101061531299995,0.80483042783100001
Eminem,1,0.87101061531299995,0.87923674473799995
Eminem,1,0.87101061387900003,0.80483042783100001
Emit,0,0.44295836834899999,0.384730303376
Emotion Code,0,0.314666669096,0.20456271126200001
Emperor,1,0.74296315234099997,0.45339118607500001
Energy,2,0.61656480634400002,0.41740579752000001
Ennio Morricone,1,0.73644074067599996,0.526846925184
Eno,1,0.74810467212499998,0.54597553106300001
Enrique Iglesias,1,0.82735726005400001,0.75292789040100006
Enrique Iglesias,1,0.84944673609999999,0.79424817691399996
Enrique Iglesias,1,0.82735726005400001,0.74906240611200003
Ensiferum,1,0.71020337740299999,0.51484987957299999
Enslavement Of Beauty,2,0.54620671141099997,0.35451734261000001
Enter the Haggis,2,0.61974714665899999,0.40738682964599998
Enthroned,2,0.59341604877999998,0.39570954770799999
Entre Ríos,2,0.53834682660400002,0.36241961153800001
Enuff Z 'Nuff,2,0.61747332482799999,0.44294894509600002
Enuff Z Nuff,2,0.61747332482799999,0.44294894509600002
Epidemic,2,0.53565546650999996,0.35690412678
Epitaph,1,0.70836820370700004,0.45980942246299999
Epitaph,2,0.70836820370700004,0.44292454350600002
Equilibrium,2,0.657870155623,0.463017763774
Eri Esittäjiä,2,0.53028791387999996,0.377579080219
Eric B. & Rakim,2,0.62519048453100001,0.50094637567099998
Eric Burdon,2,0.60106905221499995,0.35918599275200003
Eric Champion,0,0.44110768020300001,0.33400249749700001
Eric Demarsan,0,0.39173037932400001,0.30051871057200003
Erick Sermon,2,0.57797375290300002,0.36833678224600003
Erik Berglund,0,0.37703408512800002,0.33619115568500002
Erik Hassle,2,0.63066721852600005,0.47424772545499999
Erik Tronic,0,0.40272116422999998,0.239559709697
Erin O'Donnell,0,0.40774235744999998,0.377800189166
Erja Lyytinen,2,0.50690249975699997,0.34873669814800001
Erkki Junkkarinen,0,0.40449959640900002,0.33164243923300002
Ernest Ranglin / Floyd Lloyd,2,0.57971458392999997,0.42450788595599998
Esa Pakarinen,0,0.41316586151899998,0.32288248995399998
Esion Jim,0,0.36007806571700002,0.258505160889
Esperanza Spalding / Leo Genovese,2,0.67424842096100002,0.46051574170100001
Esser,2,0.64794500523200005,0.37922636554099998
Estopa,2,0.62682132694000003,0.38875260340399997
Ethel Merman,0,0.49359302364099999,0.341254769299
Etienne de Crécy ,2,0.64869228630099995,0.39336940614600002
Eugene McDaniels,0,0.48473201545200001,0.33275506792499998
Eumir Deodato,2,0.506976844245,0.41419648140699999
Eurythmics,1,0.75100762003699995,0.52369907776500002
Evanescence,1,0.92095964538300001,0.70575755323099998
Evanescence,1,0.92095964538300001,0.75279443528900003
Event Horizon,0,0.47660677960699999,0.379693885344
Evergreen Terrace,1,0.82519202926699997,0.52916590210199999
Everly Brothers,2,0.57519176875300004,0.46415650355799998
Every Time I Die,1,0.84242331806699999,0.56485575047699998
Everyday Sunday,2,0.632856418729,0.42898052143900001
Evolution,2,0.59621095802500002,0.422846032717
Extasick,0,0.41698586447800001,0.267454193916
Extrabreit,2,0.58020447601400005,0.40030660709499999
Extreme,1,0.71799169548599995,0.49771144414099999
Eyehategod,2,0.67611955121,0.39036178736499999
Eyes Cream,0,0.37790605647999997,0.22675409458199999
Eyes Set to Kill,1,0.78983643882200005,0.56496925279800003
F-4,2,0.53680894476100005,0.45297201748799998
F.I.R.,2,0.53738526738100001,0.37054072644300001
F.l.y.,0,0.47245123440600001,0.34855235306600002
F4,2,0.53680894476100005,0.45297201748799998
FFH,2,0.60124598838099996,0.46102652054799997
FIR,2,0.53940120513199996,0.38420293901699998
FSTZ,0,0.315171278256,0.141419249252
FU-Schnickens,2,0.51268713132699995,0.370628891638
Fabián,2,0.51296151582299998,0.364597880451
Fabolous,2,0.57168162657499999,0.54000775021000003
Fabri Fibra,2,0.67520399696699995,0.47930895077800001
Faces,2,0.62576220203900002,0.44949348272200002
Facto Delafe y las flores azules,2,0.63611920714299997,0.36349957713600001
Faith Hill,1,0.64354499724100001,0.67010617283700002
Faith Hill,1,0.88211159122399996,0.67010617283700002
Faith Hill & Tim McGraw,1,0.64354499724100001,0.67010617283700002
Faith Yang,0,0.374024633035,0.18721329024899999
Faithless,1,0.81301308893500002,0.54853365453400005
Faiz Ali Faiz,0,0.36328057111000001,0.30667609347899999
Fajardo,0,0.43175088524799998,0.33379353084300001
Fake Problems,2,0.64968761450000001,0.45566478580399999
Faking David,0,0.42609095027799998,0.21627785290400001
Falco,2,0.67446470470200004,0.485781602275
Fall Out Boy,1,0.937964750397,0.56662288755800005
Falling Into Place,1,0.77287199459199996,0.47370050129699998
False Prophets,0,0.439809782767,0.27159725083399999
Fania All Stars,2,0.535655940946,0.36600698521199998
Fania All Stars,2,0.52224734029200004,0.36600698521199998
Far Too Jones,0,0.41717042790300002,0.27272937762400001
Faron Young,2,0.59047319425199996,0.41898967456300001
Fast Eddie,2,0.53328688034500005,0.425454580064
Fast Eddie featuring Kool Rock,2,0.53328688034500005,0.425454580064
Fastball,2,0.64780202985400004,0.463264019217
Fastway,2,0.568897346571,0.37498664602999998
Fat Joe,1,0.82290853413200005,0.57202785368099995
Faye Adams,0,0.39645525391699998,0.29923036792899999
Fehlfarben,2,0.69456651168799999,0.43164855554699999
Felix Slatkin/Concert Arts Symphonic Band,0,0.471612810183,0.29169907993700001
Fenton Robinson,0,0.43864469817399998,0.34722506058000002
Fergie,1,0.87362717433500003,0.560205546389
Fernando Ortega,2,0.58212929451499995,0.43988051282599999
Fever Ray,1,0.71378288597700001,0.52916698292599995
Fiasko,0,0.407548915096,0.28094890108300002
Finest Dearest,0,0.48508930139299999,0.37240352802900001
Finntroll,2,0.63643667242099999,0.42909781199399999
Fiona,2,0.513467522136,0.38367798246099999
Fiona Sit,0,0.43962857742700001,0.38663812289400001
Fiona Sit,0,0.43962857742700001,0.360813234574
Firehouse,2,0.65103938017100005,0.43497603179
First Blood,2,0.66237402588799998,0.38888195420400001
Fito Paez,2,0.65782688564000003,0.45873080635899999
Five Blind Boys of Alabama,2,0.54227770981000001,0.42427111444600002
Five Bolt Main,2,0.60906370003099997,0.36365136505899998
Flame,2,0.66656400697899998,0.44267000464400003
Flame,2,0.66656400697899998,0.45864637238299999
Flamin' Groovies,2,0.55931750241199996,0.43700191865299998
Fleet Foxes,1,0.78621205915400005,0.54760903309800002
Flexy,0,0.43992860174600001,0.26559720863199998
Flickerstick,2,0.62580692810000005,0.35812107294899997
Flink,0,0.48273322809899999,0.35695095642500002
Floor,2,0.52242382910600005,0.41759187976500001
Flor Silvestre,0,0.420545849523,0.313569342684
Flora Purim,0,0.47975504073199998,0.340544079537
Florida Boys,0,0.43402636790299998,0.23451976036899999
Flowin Immo et Les Freaqz,0,0.36998812381500001,0.26173012960600001
Floyd Cramer,2,0.647769063102,0.40886171952599998
Flutlicht,0,0.44780420109500002,0.33493728345700002
Flávio José,0,0.424278926896,0.29547099048999997
Fläskkvartetten / Daniel Bellqvist,0,0.45204224728699999,0.32415749284099998
Fläskkvartetten / Thåström,0,0.45204224728699999,0.32415749284099998
Foals,1,0.842577664477,0.51452257826600001
Foghat,1,0.71420144720900003,0.49612334604300001
Fontaine Sisters,0,0.41721644209499997,0.329432664353
Fontella Bass,2,0.55891624402700002,0.39257987775499997
Foo Fighters,1,0.83927539292700004,0.55076208465599996
Foo Fighters,1,0.83927539292700004,0.52184318700800003
For Squirrels,0,0.472770274243,0.34945792902599998
Forensics,0,0.48019366819999998,0.36394322928799999
Fort Minor,1,0.79968979775899995,0.54441458970800005
Fort Minor (Featuring Mr. Hahn),1,0.79540254927499998,0.54441458970800005
Fortitude,0,0.468827655575,0.37513550898300002
Fountains Of Wayne,1,0.71776270225299998,0.53226618625300004
Four Tet,1,0.79176169556700005,0.47442817289900002
Foxy Brown,2,0.68768748587200001,0.40668609946700002
Foxy Brown / Total,2,0.68768748587200001,0.40668609946700002
Fran Perea,2,0.52533291366000001,0.38339432219399999
France D' Amour,0,0.47543077393599997,0.30557927835199999
France D'Amour,0,0.47543077393599997,0.30557927835199999
Francis Dhomont,0,0.44437243089,0.29533281954500001
Francis Dhomont,0,0.090702549873900001,0.29533281954500001
Francis Dunnery,2,0.54858513019800004,0.383524247328
Francis Lai,2,0.55271981811399995,0.371711094041
Francisco Céspedes,2,0.55809035211199998,0.34984132667099999
Francky Vincent,0,0.515729351113,0.29908830573799999
Franco,2,0.60048654270099999,0.453270236306
Franco_ Valeriana,2,0.60048654270099999,0.453270236306
Frank Caliendo,2,0.50189012587000004,0.40420157594400002
Frank Chacksfield,0,0.44625666654099999,0.34635752224299998
Frank Chacksfield,0,0.36651784122100001,0.32823766415299999
Frank Chacksfield & His Orchestra,0,0.338014663607,0.32823766415299999
Frank Ifield,0,0.46989530919,0.364817617549
Frank Marino & Mahogany Rush,0,0.477295628581,0.35034927672100002
Frank Sinatra,0,0.29167353499400001,0.44719972200399999
Frank Stokes,0,0.42825265426699999,0.35102368229499997
Frank Vignola,2,0.52893216217200001,0.42498392804899998
Frankee,2,0.63560611741999995,0.37177722840499999
Frankie J,1,0.76135731224100001,0.42337640990999997
Frankie Negron,2,0.65602032425699996,0.41565602784400002
Frankie Randall,0,0.24850372642099999,0.243085349309
Franz Ferdinand,1,0.80322000308999997,0.57137656159100003
Franz Ferdinand,1,0.80322000308999997,0.58302229140799999
Françoise Hardy - Maurane,0,0.195130913489,0.373845334734
Freakhouse,2,0.69838826453400005,0.36609862722100001
Fred Locks,0,0.45269758712899999,0.29290676890599998
Fred Simon,0,0.453346220179,0.37289726692899999
Freddie King,2,0.60963669793099995,0.38259300087600001
Freddie McGregor,2,0.59689554322799998,0.36595104765399999
Freddie Roulette,0,0.36434535116799999,0.31923408501099998
Frederick Knight,0,0.42201932110099999,0.32097114885900002
Fredericks_ Goldman_ Jones,0,0.38272001702399999,0.30510121707499999
Frederik,0,0.47794657514299999,0.348215007834
Fredi,0,0.411875463168,0.39764063679299999
Fredi,0,0.411875463168,0.343497542278
Fredi,0,0.411875463168,0.35065113017999999
Free,1,0.71368624959500004,0.46860458056900001
Free,0,0.41514036789499997,0.24973967120000001
Freedom,2,0.52965933088700001,0.31311203183500003
Frenchy,2,0.56581984695800003,0.30814406064200001
Frl.Menke,0,0.50500956310400003,0.31006542453800001
From Autumn To Ashes,1,0.71426853252,0.50545315342999997
From Dying Skies,0,0.59641512066299995,0.011561804076299999
Frost,2,0.62207964690100004,0.46803252796799999
Fruko Y Sus Tesos,2,0.53372447693900005,0.37074768369099997
Fudge Tunnel,2,0.52664605493100003,0.35234201300599999
Fuel,1,0.77049396264799996,0.51995300101399999
Fulanito,2,0.56653799196800003,0.37571165345899998
Fun Lovin' Criminals,2,0.68320604004800001,0.48487671895399997
Funeral For A Friend,1,0.77883089999300004,0.59347308538599997
Funeral For A Friend,1,0.85107300895000004,0.59044927681199999
Furry Lewis,2,0.57250060068200004,0.36805403875100001
Future Leaders of the World,2,0.57880832741900001,0.38626683684300001
Fuzz,0,0.47929085413,0.35977566153599999
Fyah Blaze,0,0.404105086537,0.21527225923099999
G Unit feat. 50 Cent,0,0.056017385643899999,0.53442971365699998
G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,1,0.84537330381200004,0.53442971365699998
G-Unit,1,0.84537330381200004,0.53442971365699998
G.G. Allin,2,0.49291577645700002,0.44215378002200001
GARFIELD,0,0.47808352106899998,0.37838739778300001
GG Allin,2,0.63236759397099995,0.384327716288
GWAR,2,0.68702363110499998,0.47508563441099999
GZA/The Genius,2,0.61649603927499996,0.39926500014499999
Gabinete Caligari,0,0.49068878832899998,0.32643085278799999
Gabriel Yared,2,0.61180147145999997,0.39904208143199998
Gabriela Anders,2,0.53814221133100004,0.38753792352400002
Gaetano Donizetti,2,0.55654946572899999,0.362153991437
Gail Davies,0,0.33219438314100003,0.23232848937
Gaiteros de Pillopo,0,0.30721109629100002,0.13863971665399999
Gaither Vocal Band,2,0.62918601712199995,0.36148373279200002
Gal Costa,2,0.72082397170900003,0.43746455369499998
Gal Costa,2,0.69261586112999995,0.43746455369499998
Gal Costa / Maria Bethânia,2,0.72082397170900003,0.43746455369499998
Galactic,2,0.690492032024,0.45898725786599998
Gall_ France,2,0.63197908546899995,0.39957965816800001
Gang Of Four,2,0.68384500660799996,0.45478537949600001
Gang Starr,1,0.70588177697800003,0.491178953749
Gang Starr,1,0.70587092383799999,0.491178953749
Gang Starr Featuring Jeru The Damaja And Lil Dap,1,0.70588177697800003,0.491178953749
Gary Go,2,0.66596414517900004,0.45195769014699999
Gary Hobbs,2,0.52470004110699997,0.38976551809100002
Gary Moore,1,0.76136223844600004,0.46711064858500001
Gary Morris,0,0.442024981097,0.28603261691800003
Gary Nichols,2,0.621597789239,0.38647014223699999
Gathering,2,0.60871987122000004,0.24479045033300001
Gato Perez,0,0.41273641803200001,0.305288008246
Geddy Lee,2,0.50902126105900003,0.40651786932799999
Geggy Tah,2,0.51833702582200003,0.33533510832899999
Geier Sturzflug,2,0.53549253648299999,0.46639443440299999
Geier Sturzflug,2,0.53549253648299999,0.44311687398600003
Geiom,2,0.50509913905600001,0.38091717062500002
Geiom Feat. Marita,2,0.50509913905600001,0.38091717062500002
Geiom Ft. Marita,2,0.50509913905600001,0.38091717062500002
Gene Autry,2,0.58364643465499999,0.41458956969299998
Gene Chandler,2,0.57001670288499995,0.393762698987
Gene Clark,1,0.68512541068699995,0.52706633506800005
Gene Latter,0,0.0615124944127,0.20360793435800001
Gene Pitney,2,0.55641001308899996,0.39659627481800003
Gene Simmons,2,0.55653108626100001,0.37013841432599998
Generation X,2,0.61118094744700002,0.39903376959199999
Geoff Muldaur,0,0.42806165937200003,0.29843473011600002
George Dalaras,0,0.46267073323199998,0.38898587094499998
George Faith,0,0.43319463854399998,0.29554970254700003
George Hamilton IV,0,0.48139752845700001,0.32214262184600001
George Harrison,1,0.73904742374499999,0.54160250251499997
George Huff,2,0.58957194747700004,0.38611690772200002
George Jones,1,0.73026518322099998,0.46367386944400002
George Jones,1,0.73026499107099996,0.46367386944400002
George Lopez,1,0.66802024872300003,0.51696373073799995
George Michael,1,0.800295713016,0.54573070011400004
George Michael,1,0.80310547292900003,0.54573070011400004
George Michael,1,0.80310546990999998,0.54573070011400004
George Nooks,2,0.56374862736599995,0.339532420349
George Nooks,2,0.56375044807100005,0.339532420349
George Schuller,0,0.29273805296400002,0.17744630397899999
Georges Brassens,2,0.63340889949599999,0.39428966212
Georges Delerue,2,0.56780060125800003,0.373527170154
Georgia Satellites,2,0.56918173246399995,0.402461903994
Gerald Clayton,0,0.47135797834999998,0.28302708862300002
Gerald Veasley,0,0.44393068162799998,0.32042761515599999
Gerard Lenorman,2,0.51534451797400005,0.33899997919300001
Gershon Kingsley,0,0.47698627726100001,0.33560726423999998
Gertrudis,0,0.444926412883,0.34481446870400001
Ghost Machine,2,0.59377864130299995,0.40928088377299998
Gian Marco,2,0.586021471658,0.36731784169300002
Gil Semedo,0,0.44159344150399998,0.38286995589299999
Gina V. D'Orio,0,0.25014816964999997,0.124010097288
Ginny Owens,2,0.62070954144199997,0.46251506650599999
